actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
875.885338080,875885338080,gonka1ccdm8j6sjyhq4qask049dwgaczs7f3pxte6zmp,0,0.000000000,2062,2062,252,,875885338080,875.885338080,286697405472310,chain_effective_reward_base_units=875885338080; full_weight_reward_base_units=875885338080; expected_reward_weight=2062; expected_reward_base_units=875885338080,424774654.74310309064509437875959344534328977390583,674940,2062
1524.091461218,1524091461218,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,0,0.000000000,3588,3588,252,,1524091461218,1524.091461218,286697405472310,chain_effective_reward_base_units=1524091461218; full_weight_reward_base_units=1524091461218; expected_reward_weight=3588; expected_reward_base_units=1524091461218,424774654.74310309064509437875959344534328977390583,674940,3588
0.000000000,0,gonka1d7ghexkrnm00fh695zcd00xgfgwxe2vvamcsdt,470225542800,470.225542800,0,0,252,failed_confirmation_poc,470225542800,470.225542800,286697405472310,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=470225542800; expected_reward_weight=1107; expected_reward_base_units=470225542800,424774654.74310309064509437875959344534328977390583,674940,1107
260.811638012,260811638012,gonka1d7p03cu2y2yt3vytq9wlfm6tlz0lfhlgv9h82p,0,0.000000000,614,614,252,confirmation_weight_reduction,260811638012,260.811638012,286697405472310,chain_effective_reward_base_units=260811638012; full_weight_reward_base_units=263360285940; expected_reward_weight=614; expected_reward_base_units=260811638012,424774654.74310309064509437875959344534328977390583,674940,620
0.000000000,0,gonka1dkl4mah5erqggvhqkpc8j3qs5tyuetgdy552cp,404810245970,404.810245970,0,0,252,failed_confirmation_poc,404810245970,404.810245970,286697405472310,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=404810245970; expected_reward_weight=953; expected_reward_base_units=404810245970,424774654.74310309064509437875959344534328977390583,674940,953
50859.118961701,50859118961701,gonka1duuaqdx06sx8v2dzggltwwmqyuw8lvjkjq7xll,0,0.000000000,119732,119732,252,,50859118961701,50859.118961701,286697405472310,chain_effective_reward_base_units=50859118961701; full_weight_reward_base_units=50859118961701; expected_reward_weight=119732; expected_reward_base_units=50859118961701,424774654.74310309064509437875959344534328977390583,674940,119732
724.240786336,724240786336,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,0,0.000000000,1705,1705,252,,724240786336,724.240786336,286697405472310,chain_effective_reward_base_units=724240786336; full_weight_reward_base_units=724240786336; expected_reward_weight=1705; expected_reward_base_units=724240786336,424774654.74310309064509437875959344534328977390583,674940,1705
31521.677579176,31521677579176,gonka1famtxh54kad6ylwtm60j6d7h6unpc08d4vdqnk,0,0.000000000,74208,74208,252,,31521677579176,31521.677579176,286697405472310,chain_effective_reward_base_units=31521677579176; full_weight_reward_base_units=31521677579176; expected_reward_weight=74208; expected_reward_base_units=31521677579176,424774654.74310309064509437875959344534328977390583,674940,74208
93.025649388,93025649388,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,0,0.000000000,219,219,252,,93025649388,93.025649388,286697405472310,chain_effective_reward_base_units=93025649388; full_weight_reward_base_units=93025649388; expected_reward_weight=219; expected_reward_base_units=93025649388,424774654.74310309064509437875959344534328977390583,674940,219
1173.227596400,1173227596400,gonka1fkrsesmn2hdj30fhwyam6h4f2e77un36xalhvl,24212155320,24.212155320,2819,2819,252,,1197439751720,1197.439751720,286697405472310,chain_effective_reward_base_units=1197439751720; full_weight_reward_base_units=1197439751720; expected_reward_weight=2819; expected_reward_base_units=1197439751720,424774654.74310309064509437875959344534328977390583,674940,2819
0.000000000,0,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,456632753848,456.632753848,0,0,252,failed_confirmation_poc,456632753848,456.632753848,286697405472310,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=456632753848; expected_reward_weight=1075; expected_reward_base_units=456632753848,424774654.74310309064509437875959344534328977390583,674940,1075
151.219777088,151219777088,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,424774655,0.424774655,357,357,252,,151644551743,151.644551743,286697405472310,chain_effective_reward_base_units=151644551743; full_weight_reward_base_units=151644551743; expected_reward_weight=357; expected_reward_base_units=151644551743,424774654.74310309064509437875959344534328977390583,674940,357
144.848157267,144848157267,gonka1h2m79scgaq6ultrwge03wjk0ys4whgcejphmql,0,0.000000000,341,341,252,,144848157267,144.848157267,286697405472310,chain_effective_reward_base_units=144848157267; full_weight_reward_base_units=144848157267; expected_reward_weight=341; expected_reward_base_units=144848157267,424774654.74310309064509437875959344534328977390583,674940,341
8051.178806000,8051178806000,gonka1hwvel7n3zuk6wruefuzc356l9myske9stckwnz,0,0.000000000,18954,18954,252,confirmation_weight_reduction,8051178806000,8051.178806000,286697405472310,chain_effective_reward_base_units=8051178806000; full_weight_reward_base_units=8084311229070; expected_reward_weight=18954; expected_reward_base_units=8051178806000,424774654.74310309064509437875959344534328977390583,674940,19032
7237.310567512,7237310567512,gonka1jltjehxsnum94nt8c00ts7khmpy4lafv6gryzk,0,0.000000000,17038,17038,252,,7237310567512,7237.310567512,286697405472310,chain_effective_reward_base_units=7237310567512; full_weight_reward_base_units=7237310567512; expected_reward_weight=17038; expected_reward_base_units=7237310567512,424774654.74310309064509437875959344534328977390583,674940,17038
2864.255496932,2864255496932,gonka1jrgm47v5eg876udmzg6j6glqcsd5x0vk6crpax,63716198212,63.716198212,6893,6893,252,,2927971695144,2927.971695144,286697405472310,chain_effective_reward_base_units=2927971695144; full_weight_reward_base_units=2927971695144; expected_reward_weight=6893; expected_reward_base_units=2927971695144,424774654.74310309064509437875959344534328977390583,674940,6893
886.929479103,886929479103,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,0,0.000000000,2088,2088,252,confirmation_weight_reduction,886929479103,886.929479103,286697405472310,chain_effective_reward_base_units=886929479103; full_weight_reward_base_units=912415958388; expected_reward_weight=2088; expected_reward_base_units=886929479103,424774654.74310309064509437875959344534328977390583,674940,2148
893.301098924,893301098924,gonka1lr9mj6dgkv0h76c8y8w0l3esztyg9v2q8d6d8d,0,0.000000000,2103,2103,252,,893301098924,893.301098924,286697405472310,chain_effective_reward_base_units=893301098924; full_weight_reward_base_units=893301098924; expected_reward_weight=2103; expected_reward_base_units=893301098924,424774654.74310309064509437875959344534328977390583,674940,2103
720.842589099,720842589099,gonka1mdy7nlecw4xaqdxmeh3qlqzakg9ftge9szfqgg,0,0.000000000,1697,1697,252,,720842589099,720.842589099,286697405472310,chain_effective_reward_base_units=720842589099; full_weight_reward_base_units=720842589099; expected_reward_weight=1697; expected_reward_base_units=720842589099,424774654.74310309064509437875959344534328977390583,674940,1697
720.842589099,720842589099,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,0,0.000000000,1697,1697,252,,720842589099,720.842589099,286697405472310,chain_effective_reward_base_units=720842589099; full_weight_reward_base_units=720842589099; expected_reward_weight=1697; expected_reward_base_units=720842589099,424774654.74310309064509437875959344534328977390583,674940,1697
7308.672709509,7308672709509,gonka1myu058axjs62mc3e7na9krwvqpfl9z3gtcw9es,166086890005,166.086890005,17597,17597,252,,7474759599514,7474.759599514,286697405472310,chain_effective_reward_base_units=7474759599514; full_weight_reward_base_units=7474759599514; expected_reward_weight=17597; expected_reward_base_units=7474759599514,424774654.74310309064509437875959344534328977390583,674940,17597
260.811638012,260811638012,gonka1p2lhgng7tcqju7emk989s5fpdr7k2c3ek6h26m,0,0.000000000,614,614,252,confirmation_weight_reduction,260811638012,260.811638012,286697405472310,chain_effective_reward_base_units=260811638012; full_weight_reward_base_units=263360285940; expected_reward_weight=614; expected_reward_base_units=260811638012,424774654.74310309064509437875959344534328977390583,674940,620
2327.340333337,2327340333337,gonka1pllyukkeymx3hfd9mts3pryr9y6efs9eshty87,410757091137,410.757091137,6446,6446,252,confirmation_weight_reduction,2738097424474,2738.097424474,286697405472310,chain_effective_reward_base_units=2738097424474; full_weight_reward_base_units=3099580655660; expected_reward_weight=6446; expected_reward_base_units=2738097424474,424774654.74310309064509437875959344534328977390583,674940,7297
2315.021868349,2315021868349,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,408633217863,408.633217863,6412,6412,252,confirmation_weight_reduction,2723655086212,2723.655086212,286697405472310,chain_effective_reward_base_units=2723655086212; full_weight_reward_base_units=4194224940933; expected_reward_weight=6412; expected_reward_base_units=2723655086212,424774654.74310309064509437875959344534328977390583,674940,9874
13089.855760563,13089855760563,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,193697242563,193.697242563,31272,31272,252,,13283553003126,13283.553003126,286697405472310,chain_effective_reward_base_units=13283553003126; full_weight_reward_base_units=13283553003126; expected_reward_weight=31272; expected_reward_base_units=13283553003126,424774654.74310309064509437875959344534328977390583,674940,31272
144.423382612,144423382612,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,0,0.000000000,340,340,252,,144423382612,144.423382612,286697405472310,chain_effective_reward_base_units=144423382612; full_weight_reward_base_units=144423382612; expected_reward_weight=340; expected_reward_base_units=144423382612,424774654.74310309064509437875959344534328977390583,674940,340
213.661651335,213661651335,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,0,0.000000000,503,503,252,,213661651335,213.661651335,286697405472310,chain_effective_reward_base_units=213661651335; full_weight_reward_base_units=213661651335; expected_reward_weight=503; expected_reward_base_units=213661651335,424774654.74310309064509437875959344534328977390583,674940,503
1757.292746672,1757292746672,gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,10194591714,10.194591714,4161,4161,252,,1767487338386,1767.487338386,286697405472310,chain_effective_reward_base_units=1767487338386; full_weight_reward_base_units=1767487338386; expected_reward_weight=4161; expected_reward_base_units=1767487338386,424774654.74310309064509437875959344534328977390583,674940,4161
800.275449536,800275449536,gonka1slndy4rsmld579628302rj5gz8z9qf4v6ppmc4,19964408772,19.964408772,1931,1931,252,,820239858308,820.239858308,286697405472310,chain_effective_reward_base_units=820239858308; full_weight_reward_base_units=820239858308; expected_reward_weight=1931; expected_reward_base_units=820239858308,424774654.74310309064509437875959344534328977390583,674940,1931
8068.169792190,8068169792190,gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,0,0.000000000,18994,18994,252,confirmation_weight_reduction,8068169792190,8068.169792190,286697405472310,chain_effective_reward_base_units=8068169792190; full_weight_reward_base_units=9422351391511; expected_reward_weight=18994; expected_reward_base_units=8068169792190,424774654.74310309064509437875959344534328977390583,674940,22182
719.143490480,719143490480,gonka1tl5m3vuqsx333v7095ymwjdc4vdk2wd9r5hqws,22513056701,22.513056701,1746,1746,252,,741656547181,741.656547181,286697405472310,chain_effective_reward_base_units=741656547181; full_weight_reward_base_units=741656547181; expected_reward_weight=1746; expected_reward_base_units=741656547181,424774654.74310309064509437875959344534328977390583,674940,1746
686.435842064,686435842064,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,0,0.000000000,1616,1616,252,,686435842064,686.435842064,286697405472310,chain_effective_reward_base_units=686435842064; full_weight_reward_base_units=686435842064; expected_reward_weight=1616; expected_reward_base_units=686435842064,424774654.74310309064509437875959344534328977390583,674940,1616
399.712950113,399712950113,gonka1tmk2tzdneht6smu34pkmqdvu7p34qavvmwtwq2,0,0.000000000,941,941,252,confirmation_weight_reduction,399712950113,399.712950113,286697405472310,chain_effective_reward_base_units=399712950113; full_weight_reward_base_units=516525980167; expected_reward_weight=941; expected_reward_base_units=399712950113,424774654.74310309064509437875959344534328977390583,674940,1216
755.249336133,755249336133,gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,0,0.000000000,1778,1778,252,,755249336133,755.249336133,286697405472310,chain_effective_reward_base_units=755249336133; full_weight_reward_base_units=755249336133; expected_reward_weight=1778; expected_reward_base_units=755249336133,424774654.74310309064509437875959344534328977390583,674940,1778
0.000000000,0,gonka1u9a7r4w76gult5n9ysadnual9fghkc6yda60wj,195821115836,195.821115836,0,0,252,failed_confirmation_poc,195821115836,195.821115836,286697405472310,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=195821115836; expected_reward_weight=461; expected_reward_base_units=195821115836,424774654.74310309064509437875959344534328977390583,674940,461
225.130567013,225130567013,gonka1uf5cg7ef0ns6877nl27y0s6rt06cdmn40k5a88,39928817546,39.928817546,624,624,252,confirmation_weight_reduction,265059384559,265.059384559,286697405472310,chain_effective_reward_base_units=265059384559; full_weight_reward_base_units=356810709984; expected_reward_weight=624; expected_reward_base_units=265059384559,424774654.74310309064509437875959344534328977390583,674940,840
5732.333965758,5732333965758,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,123609424530,123.609424530,13786,13786,252,,5855943390288,5855.943390288,286697405472310,chain_effective_reward_base_units=5855943390288; full_weight_reward_base_units=5855943390288; expected_reward_weight=13786; expected_reward_base_units=5855943390288,424774654.74310309064509437875959344534328977390583,674940,13786
708.524124111,708524124111,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,0,0.000000000,1668,1668,252,,708524124111,708.524124111,286697405472310,chain_effective_reward_base_units=708524124111; full_weight_reward_base_units=708524124111; expected_reward_weight=1668; expected_reward_base_units=708524124111,424774654.74310309064509437875959344534328977390583,674940,1668
0.000000000,0,gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,372952146864,372.952146864,878,0,252,failed_confirmation_poc,372952146864,372.952146864,286697405472310,participant excluded from distribution; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=384845837197; expected_reward_weight=878; expected_reward_base_units=372952146864,424774654.74310309064509437875959344534328977390583,674940,906
99.822043864,99822043864,gonka1w29nvdy6caqtrw30whz9h6ghl0xszwh3egndah,0,0.000000000,235,235,252,confirmation_weight_reduction,99822043864,99.822043864,286697405472310,chain_effective_reward_base_units=99822043864; full_weight_reward_base_units=104919339721; expected_reward_weight=235; expected_reward_base_units=99822043864,424774654.74310309064509437875959344534328977390583,674940,247
4226.932589348,4226932589348,gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,94299973353,94.299973353,10173,10173,252,,4321232562701,4321.232562701,286697405472310,chain_effective_reward_base_units=4321232562701; full_weight_reward_base_units=4321232562701; expected_reward_weight=10173; expected_reward_base_units=4321232562701,424774654.74310309064509437875959344534328977390583,674940,10173
2262.349811161,2262349811161,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,109167086269,109.167086269,5583,5583,252,,2371516897430,2371.516897430,286697405472310,chain_effective_reward_base_units=2371516897430; full_weight_reward_base_units=2371516897430; expected_reward_weight=5583; expected_reward_base_units=2371516897430,424774654.74310309064509437875959344534328977390583,674940,5583
2315.021868349,2315021868349,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,0,0.000000000,5450,5450,252,confirmation_weight_reduction,2315021868349,2315.021868349,286697405472310,chain_effective_reward_base_units=2315021868349; full_weight_reward_base_units=2353251587276; expected_reward_weight=5450; expected_reward_base_units=2315021868349,424774654.74310309064509437875959344534328977390583,674940,5540
351.713414127,351713414127,gonka1x7zh2277spp7jfqjhv0g5mnezg290xdr4kpfnk,0,0.000000000,828,828,252,,351713414127,351.713414127,286697405472310,chain_effective_reward_base_units=351713414127; full_weight_reward_base_units=351713414127; expected_reward_weight=828; expected_reward_base_units=351713414127,424774654.74310309064509437875959344534328977390583,674940,828
4234.153758479,4234153758479,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,107467987650,107.467987650,10221,10221,252,,4341621746129,4341.621746129,286697405472310,chain_effective_reward_base_units=4341621746129; full_weight_reward_base_units=4341621746129; expected_reward_weight=10221; expected_reward_base_units=4341621746129,424774654.74310309064509437875959344534328977390583,674940,10221
934.929015089,934929015089,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,758647533371,758.647533371,3987,3987,252,confirmation_weight_reduction,1693576548460,1693.576548460,286697405472310,chain_effective_reward_base_units=1693576548460; full_weight_reward_base_units=1695700421734; expected_reward_weight=3987; expected_reward_base_units=1693576548460,424774654.74310309064509437875959344534328977390583,674940,3992
700.878180326,700878180326,gonka1y4kyhqy022gt4kklxxflgqkutnx96ssww66zg6,19964408773,19.964408773,1697,1697,252,,720842589099,720.842589099,286697405472310,chain_effective_reward_base_units=720842589099; full_weight_reward_base_units=720842589099; expected_reward_weight=1697; expected_reward_base_units=720842589099,424774654.74310309064509437875959344534328977390583,674940,1697
697.479983088,697479983088,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,23362606011,23.362606011,1697,1697,252,,720842589099,720.842589099,286697405472310,chain_effective_reward_base_units=720842589099; full_weight_reward_base_units=720842589099; expected_reward_weight=1697; expected_reward_base_units=720842589099,424774654.74310309064509437875959344534328977390583,674940,1697
2958.555470285,2958555470285,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,0,0.000000000,6965,6965,252,confirmation_weight_reduction,2958555470285,2958.555470285,286697405472310,chain_effective_reward_base_units=2958555470285; full_weight_reward_base_units=3004855907652; expected_reward_weight=6965; expected_reward_base_units=2958555470285,424774654.74310309064509437875959344534328977390583,674940,7074
1189.369033280,1189369033280,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,0,0.000000000,2800,2800,252,confirmation_weight_reduction,1189369033280,1189.369033280,286697405472310,chain_effective_reward_base_units=1189369033280; full_weight_reward_base_units=1191068131899; expected_reward_weight=2800; expected_reward_base_units=1189369033280,424774654.74310309064509437875959344534328977390583,674940,2804
976.981705909,976981705909,gonka1zpw8tml8xl4fm6zm8zpf2u4pq4tehmd9e2vgq7,25061704629,25.061704629,2359,2359,252,,1002043410538,1002.043410538,286697405472310,chain_effective_reward_base_units=1002043410538; full_weight_reward_base_units=1002043410538; expected_reward_weight=2359; expected_reward_base_units=1002043410538,424774654.74310309064509437875959344534328977390583,674940,2359
2201.182260878,2201182260878,gonka1zsvl7ujlc8z3a35v2q6e3nml7ftyk23v76jqgl,135078340209,135.078340209,5500,5500,252,,2336260601087,2336.260601087,286697405472310,chain_effective_reward_base_units=2336260601087; full_weight_reward_base_units=2336260601087; expected_reward_weight=5500; expected_reward_base_units=2336260601087,424774654.74310309064509437875959344534328977390583,674940,5500
