actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
0.000000000,0,gonka18xeqnspxpg2vncufnjne485rkaagwvz7whyn0d,515047259645,515.047259645,0,0,251,failed_confirmation_poc,515047259645,515.047259645,286833619088082,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=515047259645; expected_reward_weight=1274; expected_reward_base_units=515047259645,404275714.00716279069767441860465116279069767441860,709500,1274
732.951869494,732951869494,gonka19f9hkpmjaldncsfly4j63sy932y8hughn4l3d8,0,0.000000000,1813,1813,251,,732951869494,732.951869494,286833619088082,chain_effective_reward_base_units=732951869494; full_weight_reward_base_units=732951869494; expected_reward_weight=1813; expected_reward_base_units=732951869494,404275714.00716279069767441860465116279069767441860,709500,1813
3237.439917769,3237439917769,gonka19ghzvgfr065s3fr5awuvs3nhy9fq4n7wrr9kel,0,0.000000000,8008,8008,251,,3237439917769,3237.439917769,286833619088082,chain_effective_reward_base_units=3237439917769; full_weight_reward_base_units=3237439917769; expected_reward_weight=8008; expected_reward_base_units=3237439917769,404275714.00716279069767441860465116279069767441860,709500,8008
314.526505497,314526505497,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,0,0.000000000,778,778,251,,314526505497,314.526505497,286833619088082,chain_effective_reward_base_units=314526505497; full_weight_reward_base_units=314526505497; expected_reward_weight=778; expected_reward_base_units=314526505497,404275714.00716279069767441860465116279069767441860,709500,778
844.127690846,844127690846,gonka1ccdm8j6sjyhq4qask049dwgaczs7f3pxte6zmp,0,0.000000000,2088,2088,251,confirmation_weight_reduction,844127690846,844.127690846,286833619088082,chain_effective_reward_base_units=844127690846; full_weight_reward_base_units=848978999415; expected_reward_weight=2088; expected_reward_base_units=844127690846,404275714.00716279069767441860465116279069767441860,709500,2100
0.000000000,0,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,1443264299005,1443.264299005,3570,0,251,failed_confirmation_poc,1443264299005,1443.264299005,286833619088082,participant excluded from distribution; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=1443264299005; expected_reward_weight=3570; expected_reward_base_units=1443264299005,404275714.00716279069767441860465116279069767441860,709500,3570
0.000000000,0,gonka1d7ghexkrnm00fh695zcd00xgfgwxe2vvamcsdt,413169779715,413.169779715,0,0,251,failed_confirmation_poc,413169779715,413.169779715,286833619088082,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=413169779715; expected_reward_weight=1022; expected_reward_base_units=413169779715,404275714.00716279069767441860465116279069767441860,709500,1022
250.650942684,250650942684,gonka1d7p03cu2y2yt3vytq9wlfm6tlz0lfhlgv9h82p,0,0.000000000,620,620,251,,250650942684,250.650942684,286833619088082,chain_effective_reward_base_units=250650942684; full_weight_reward_base_units=250650942684; expected_reward_weight=620; expected_reward_base_units=250650942684,404275714.00716279069767441860465116279069767441860,709500,620
50071.568558357,50071568558357,gonka1duuaqdx06sx8v2dzggltwwmqyuw8lvjkjq7xll,0,0.000000000,123855,123855,251,,50071568558357,50071.568558357,286833619088082,chain_effective_reward_base_units=50071568558357; full_weight_reward_base_units=50071568558357; expected_reward_weight=123855; expected_reward_base_units=50071568558357,404275714.00716279069767441860465116279069767441860,709500,123855
29444.208802569,29444208802569,gonka1famtxh54kad6ylwtm60j6d7h6unpc08d4vdqnk,0,0.000000000,72832,72832,251,confirmation_weight_reduction,29444208802569,29444.208802569,286833619088082,chain_effective_reward_base_units=29444208802569; full_weight_reward_base_units=29965724473638; expected_reward_weight=72832; expected_reward_base_units=29444208802569,404275714.00716279069767441860465116279069767441860,709500,74122
88.536381367,88536381367,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,0,0.000000000,219,219,251,,88536381367,88.536381367,286833619088082,chain_effective_reward_base_units=88536381367; full_weight_reward_base_units=88536381367; expected_reward_weight=219; expected_reward_base_units=88536381367,404275714.00716279069767441860465116279069767441860,709500,219
1109.736834949,1109736834949,gonka1fkrsesmn2hdj30fhwyam6h4f2e77un36xalhvl,29916402837,29.916402837,2819,2819,251,,1139653237786,1139.653237786,286833619088082,chain_effective_reward_base_units=1139653237786; full_weight_reward_base_units=1139653237786; expected_reward_weight=2819; expected_reward_base_units=1139653237786,404275714.00716279069767441860465116279069767441860,709500,2819
0.000000000,0,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,436213495413,436.213495413,0,0,251,failed_confirmation_poc,436213495413,436.213495413,286833619088082,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=436213495413; expected_reward_weight=1079; expected_reward_base_units=436213495413,404275714.00716279069767441860465116279069767441860,709500,1079
144.326429900,144326429900,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,0,0.000000000,357,357,251,,144326429900,144.326429900,286833619088082,chain_effective_reward_base_units=144326429900; full_weight_reward_base_units=144326429900; expected_reward_weight=357; expected_reward_base_units=144326429900,404275714.00716279069767441860465116279069767441860,709500,357
135.028088478,135028088478,gonka1h2m79scgaq6ultrwge03wjk0ys4whgcejphmql,4042757140,4.042757140,344,344,251,,139070845618,139.070845618,286833619088082,chain_effective_reward_base_units=139070845618; full_weight_reward_base_units=139070845618; expected_reward_weight=344; expected_reward_base_units=139070845618,404275714.00716279069767441860465116279069767441860,709500,344
0.000000000,0,gonka1h3s37p0l23mg6ak9h9nmayh6r9f2vm6umj3qet,0,0.000000000,0,0,251,,0,0.000000000,286833619088082,chain_effective_reward_base_units=0; full_weight_reward_base_units=0; expected_reward_weight=0; expected_reward_base_units=0,404275714.00716279069767441860465116279069767441860,709500,0
7677.600084710,7677600084710,gonka1hwvel7n3zuk6wruefuzc356l9myske9stckwnz,0,0.000000000,18991,18991,251,,7677600084710,7677.600084710,286833619088082,chain_effective_reward_base_units=7677600084710; full_weight_reward_base_units=7677600084710; expected_reward_weight=18991; expected_reward_base_units=7677600084710,404275714.00716279069767441860465116279069767441860,709500,18991
6911.497606666,6911497606666,gonka1jltjehxsnum94nt8c00ts7khmpy4lafv6gryzk,0,0.000000000,17096,17096,251,,6911497606666,6911.497606666,286833619088082,chain_effective_reward_base_units=6911497606666; full_weight_reward_base_units=6911497606666; expected_reward_weight=17096; expected_reward_base_units=6911497606666,404275714.00716279069767441860465116279069767441860,709500,17096
0.000000000,0,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,831999419426,831.999419426,2058,0,251,missed_requests,831999419426,831.999419426,286833619088082,downtime punishment reduced effective reward to zero; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=876065472253; expected_reward_weight=2058; expected_reward_base_units=831999419426,404275714.00716279069767441860465116279069767441860,709500,2167
832.807970854,832807970854,gonka1lr9mj6dgkv0h76c8y8w0l3esztyg9v2q8d6d8d,17383855703,17.383855703,2103,2103,251,,850191826557,850.191826557,286833619088082,chain_effective_reward_base_units=850191826557; full_weight_reward_base_units=850191826557; expected_reward_weight=2103; expected_reward_base_units=850191826557,404275714.00716279069767441860465116279069767441860,709500,2103
7063.100999419,7063100999419,gonka1myu058axjs62mc3e7na9krwvqpfl9z3gtcw9es,136645191334,136.645191334,17809,17809,251,,7199746190753,7199.746190753,286833619088082,chain_effective_reward_base_units=7199746190753; full_weight_reward_base_units=7199746190753; expected_reward_weight=17809; expected_reward_base_units=7199746190753,404275714.00716279069767441860465116279069767441860,709500,17809
250.650942684,250650942684,gonka1p2lhgng7tcqju7emk989s5fpdr7k2c3ek6h26m,0,0.000000000,620,620,251,,250650942684,250.650942684,286833619088082,chain_effective_reward_base_units=250650942684; full_weight_reward_base_units=250650942684; expected_reward_weight=620; expected_reward_base_units=250650942684,404275714.00716279069767441860465116279069767441860,709500,620
2457.592065449,2457592065449,gonka1pllyukkeymx3hfd9mts3pryr9y6efs9eshty87,0,0.000000000,6079,6079,251,,2457592065449,2457.592065449,286833619088082,chain_effective_reward_base_units=2457592065449; full_weight_reward_base_units=2457592065449; expected_reward_weight=6079; expected_reward_base_units=2457592065449,404275714.00716279069767441860465116279069767441860,709500,6079
56686.732066656,56686732066656,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,0,0.000000000,140218,140218,251,confirmation_weight_reduction,56686732066656,56686.732066656,286833619088082,chain_effective_reward_base_units=56686732066656; full_weight_reward_base_units=59701416066007; expected_reward_weight=140218; expected_reward_base_units=56686732066656,404275714.00716279069767441860465116279069767441860,709500,147675
136.645191334,136645191334,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,808551428,0.808551428,340,340,251,,137453742762,137.453742762,286833619088082,chain_effective_reward_base_units=137453742762; full_weight_reward_base_units=137453742762; expected_reward_weight=340; expected_reward_base_units=137453742762,404275714.00716279069767441860465116279069767441860,709500,340
203.350684145,203350684145,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,0,0.000000000,503,503,251,,203350684145,203.350684145,286833619088082,chain_effective_reward_base_units=203350684145; full_weight_reward_base_units=203350684145; expected_reward_weight=503; expected_reward_base_units=203350684145,404275714.00716279069767441860465116279069767441860,709500,503
1678.552764557,1678552764557,gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,3638481426,3.638481426,4161,4161,251,,1682191245983,1682.191245983,286833619088082,chain_effective_reward_base_units=1682191245983; full_weight_reward_base_units=1682191245983; expected_reward_weight=4161; expected_reward_base_units=1682191245983,404275714.00716279069767441860465116279069767441860,709500,4161
267.630522672,267630522672,gonka1slndy4rsmld579628302rj5gz8z9qf4v6ppmc4,0,0.000000000,662,662,251,,267630522672,267.630522672,286833619088082,chain_effective_reward_base_units=267630522672; full_weight_reward_base_units=267630522672; expected_reward_weight=662; expected_reward_base_units=267630522672,404275714.00716279069767441860465116279069767441860,709500,662
8773.591545383,8773591545383,gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,0,0.000000000,21702,21702,251,,8773591545383,8773.591545383,286833619088082,chain_effective_reward_base_units=8773591545383; full_weight_reward_base_units=8773591545383; expected_reward_weight=21702; expected_reward_base_units=8773591545383,404275714.00716279069767441860465116279069767441860,709500,21702
707.078223798,707078223798,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,14553925704,14.553925704,1785,1785,251,,721632149502,721.632149502,286833619088082,chain_effective_reward_base_units=721632149502; full_weight_reward_base_units=721632149502; expected_reward_weight=1785; expected_reward_base_units=721632149502,404275714.00716279069767441860465116279069767441860,709500,1785
362.231039750,362231039750,gonka1tmk2tzdneht6smu34pkmqdvu7p34qavvmwtwq2,0,0.000000000,896,896,251,confirmation_weight_reduction,362231039750,362.231039750,286833619088082,chain_effective_reward_base_units=362231039750; full_weight_reward_base_units=485939408236; expected_reward_weight=896; expected_reward_base_units=362231039750,404275714.00716279069767441860465116279069767441860,709500,1202
721.632149502,721632149502,gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,0,0.000000000,1785,1785,251,,721632149502,721.632149502,286833619088082,chain_effective_reward_base_units=721632149502; full_weight_reward_base_units=721632149502; expected_reward_weight=1785; expected_reward_base_units=721632149502,404275714.00716279069767441860465116279069767441860,709500,1785
0.000000000,0,gonka1u9a7r4w76gult5n9ysadnual9fghkc6yda60wj,219117436991,219.117436991,0,0,251,failed_confirmation_poc,219117436991,219.117436991,286833619088082,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=219117436991; expected_reward_weight=542; expected_reward_base_units=219117436991,404275714.00716279069767441860465116279069767441860,709500,542
213.053301281,213053301281,gonka1uf5cg7ef0ns6877nl27y0s6rt06cdmn40k5a88,37597641403,37.597641403,620,620,251,confirmation_weight_reduction,250650942684,250.650942684,286833619088082,chain_effective_reward_base_units=250650942684; full_weight_reward_base_units=334740291197; expected_reward_weight=620; expected_reward_base_units=250650942684,404275714.00716279069767441860465116279069767441860,709500,828
674.331890963,674331890963,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,0,0.000000000,1668,1668,251,,674331890963,674.331890963,286833619088082,chain_effective_reward_base_units=674331890963; full_weight_reward_base_units=674331890963; expected_reward_weight=1668; expected_reward_base_units=674331890963,404275714.00716279069767441860465116279069767441860,709500,1668
0.000000000,0,gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,358188282610,358.188282610,886,0,251,failed_confirmation_poc,358188282610,358.188282610,286833619088082,participant excluded from distribution; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=366273796890; expected_reward_weight=886; expected_reward_base_units=358188282610,404275714.00716279069767441860465116279069767441860,709500,906
84.897899941,84897899941,gonka1w29nvdy6caqtrw30whz9h6ghl0xszwh3egndah,0,0.000000000,210,210,251,,84897899941,84.897899941,286833619088082,chain_effective_reward_base_units=84897899941; full_weight_reward_base_units=84897899941; expected_reward_weight=210; expected_reward_base_units=84897899941,404275714.00716279069767441860465116279069767441860,709500,210
2308.414326980,2308414326980,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,813807012297,813.807012297,7723,7723,251,,3122221339277,3122.221339277,286833619088082,chain_effective_reward_base_units=3122221339277; full_weight_reward_base_units=3122221339277; expected_reward_weight=7723; expected_reward_base_units=3122221339277,404275714.00716279069767441860465116279069767441860,709500,7723
3327.593401992,3327593401992,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,0,0.000000000,8231,8231,251,confirmation_weight_reduction,3327593401992,3327.593401992,286833619088082,chain_effective_reward_base_units=3327593401992; full_weight_reward_base_units=3357914080543; expected_reward_weight=8231; expected_reward_base_units=3327593401992,404275714.00716279069767441860465116279069767441860,709500,8306
334.740291197,334740291197,gonka1x7zh2277spp7jfqjhv0g5mnezg290xdr4kpfnk,0,0.000000000,828,828,251,,334740291197,334.740291197,286833619088082,chain_effective_reward_base_units=334740291197; full_weight_reward_base_units=334740291197; expected_reward_weight=828; expected_reward_base_units=334740291197,404275714.00716279069767441860465116279069767441860,709500,828
0.000000000,0,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,643202660985,643.202660985,0,0,251,failed_confirmation_poc,643202660985,643.202660985,286833619088082,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=643202660985; expected_reward_weight=1591; expected_reward_base_units=643202660985,404275714.00716279069767441860465116279069767441860,709500,1591
889.002295101,889002295101,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,724462079501,724.462079501,3991,3991,251,,1613464374602,1613.464374602,286833619088082,chain_effective_reward_base_units=1613464374602; full_weight_reward_base_units=1613464374602; expected_reward_weight=3991; expected_reward_base_units=1613464374602,404275714.00716279069767441860465116279069767441860,709500,3991
2829.121446622,2829121446622,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,0,0.000000000,6998,6998,251,,2829121446622,2829.121446622,286833619088082,chain_effective_reward_base_units=2829121446622; full_weight_reward_base_units=2829121446622; expected_reward_weight=6998; expected_reward_base_units=2829121446622,404275714.00716279069767441860465116279069767441860,709500,6998
882.129607963,882129607963,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,0,0.000000000,2182,2182,251,,882129607963,882.129607963,286833619088082,chain_effective_reward_base_units=882129607963; full_weight_reward_base_units=882129607963; expected_reward_weight=2182; expected_reward_base_units=882129607963,404275714.00716279069767441860465116279069767441860,709500,2182
0.000000000,0,gonka1zpw8tml8xl4fm6zm8zpf2u4pq4tehmd9e2vgq7,0,0.000000000,0,0,251,,0,0.000000000,286833619088082,chain_effective_reward_base_units=0; full_weight_reward_base_units=0; expected_reward_weight=0; expected_reward_base_units=0,404275714.00716279069767441860465116279069767441860,709500,0
2201.281262769,2201281262769,gonka1zsvl7ujlc8z3a35v2q6e3nml7ftyk23v76jqgl,0,0.000000000,5445,5445,251,,2201281262769,2201.281262769,286833619088082,chain_effective_reward_base_units=2201281262769; full_weight_reward_base_units=2201281262769; expected_reward_weight=5445; expected_reward_base_units=2201281262769,404275714.00716279069767441860465116279069767441860,709500,5445
