node,epoch,address,has_performance_summary,signed_base,signed_models,validation_models,weight,confirmation_weight,subgroup_voting_power,model_raw_weight,model_coefficient_weight,expected_weight,expected_weight_reason,inference_count,missed_requests,total_requests,miss_rate,p_value,passes_downtime_test,exclusion_reason,exclusion_block_height,earned_coins,rewarded_coins,burned_coins,claimed,expected_reward_base_units,reward_gap_base_units,classification
http://node1.gonka.ai:8000,271,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,12017,4171,178740,5468,4348,4171,confirmation_capped_by_subgroup_voting_power,1051,0,1051,0.000000000,1.000000000,True,,,181649812,1488726810180,0,True,1488726810180,0,no_reward_gap
http://node1.gonka.ai:8000,271,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,6080,0,6080,5915,7465,6080,zero_confirmation_uses_full_weight,703,168,871,0.192881745,0.000000000,False,failed_confirmation_poc,4190619,0,0,0,False,2170093264420,2170093264420,explained_by_exclusion:failed_confirmation_poc
http://node1.gonka.ai:8000,271,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,23290,23290,23290,68231,24515,22126,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,8256348255357,0,True,7897283481671,0,no_reward_gap
http://node1.gonka.ai:8000,271,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,6641,6641,13282,6819,7686,5738,chain_rescaled_confirmation_by_parent_weight,442,3,445,0.006741573,0.999999999,True,,,92744700,2370327198851,0,True,2048025518296,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,17297,16524,76699,14203,17106,16524,confirmation_capped_by_subgroup_voting_power,308,59,367,0.160762942,0.000195951,False,,,10348054,0,0,True,5700549989480,5700549989480,explained_by_downtime_test
http://node1.gonka.ai:8000,272,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,21124,21124,21124,20035,25285,17647,chain_rescaled_confirmation_by_parent_weight,406,60,466,0.128755364,0.026292990,False,,,6778606,0,0,True,6087969357562,6087969357562,explained_by_downtime_test
http://node1.gonka.ai:8000,272,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,20981,20981,20981,19899,25114,17528,chain_rescaled_confirmation_by_parent_weight,416,72,488,0.147540983,0.000585697,False,,,7795716,0,0,True,6046916014016,6046916014016,explained_by_downtime_test
http://node1.gonka.ai:8000,272,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,41491,35793,82982,52137,46107,32209,chain_rescaled_confirmation_by_parent_weight,901,32,933,0.034297963,0.999999999,True,,,116245950,11111656657659,0,True,11111656657659,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka12pcu9mcrpa4w4sjd9y3dsksnvu495ss6f9r4ra,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19911,10635,199686,30616,11000,10635,confirmation_capped_by_subgroup_voting_power,310,0,310,0.000000000,1.000000000,True,,,41746582,3668926963091,0,True,3668926963091,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,13836,13836,13836,13123,16562,11558,chain_rescaled_confirmation_by_parent_weight,90,0,90,0.000000000,1.000000000,True,,,16192954,4566580743811,0,True,3987349115130,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1754,1754,1754,5743,2063,1491,chain_rescaled_confirmation_by_parent_weight,59,0,59,0.000000000,1.000000000,True,,,8491877,605105584697,0,True,514374245601,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,11782,11782,11782,11175,14103,9842,chain_rescaled_confirmation_by_parent_weight,185,50,235,0.212765957,0.000000241,False,,,2268162,0,0,True,3395353001480,3395353001480,explained_by_downtime_test
http://node1.gonka.ai:8000,272,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,3255,3255,3255,3087,3896,2719,chain_rescaled_confirmation_by_parent_weight,45,1,46,0.021739130,0.992144832,True,,,6324012,1091190971721,0,True,938017152105,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,13423,13423,40454,12334,14399,12513,chain_rescaled_confirmation_by_parent_weight,412,2,414,0.004830917,0.999999999,True,,,46795706,4630748154731,0,True,4316810821735,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka16xa2sdc8qe2289nzr4e6vmdyzlke8g8fn8e75s,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,397,397,397,6510,2339,67,chain_rescaled_confirmation_by_parent_weight,68,23,91,0.252747252,0.000023561,False,,,89061,0,0,True,23114067374,23114067374,explained_by_downtime_test
http://node1.gonka.ai:8000,272,gonka17pw6099q758qwzewtrqmqpf5c2lrhr97fwqexu,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,3412,3412,3412,11170,4013,2901,chain_rescaled_confirmation_by_parent_weight,229,0,229,0.000000000,1.000000000,True,,,30666638,1108095289652,0,True,1000804618705,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,6116,6116,6116,5800,7320,5110,chain_rescaled_confirmation_by_parent_weight,83,4,87,0.045977011,0.978865785,True,,,7664090,2097515367709,0,True,1762878869900,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka19ghzvgfr065s3fr5awuvs3nhy9fq4n7wrr9kel,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,8458,8458,8458,27693,9950,7189,chain_rescaled_confirmation_by_parent_weight,245,0,245,0.000000000,1.000000000,True,,,36079751,2917892266462,0,True,2480104930668,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,782,782,782,2563,920,664,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,269779114728,0,True,229070757263,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,6236,5698,6236,5915,7465,4759,chain_rescaled_confirmation_by_parent_weight,63,35,98,0.357142857,0.000000000,False,,,2019169,0,0,True,1641788755745,1641788755745,explained_by_downtime_test
http://node1.gonka.ai:8000,272,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,451,451,451,1320,474,429,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,151793875294,0,True,147999028412,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1d7p03cu2y2yt3vytq9wlfm6tlz0lfhlgv9h82p,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,787,606,4042,1806,648,606,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,209061564610,0,True,209061564610,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1dkl4mah5erqggvhqkpc8j3qs5tyuetgdy552cp,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1127,1127,1127,3302,1186,1070,chain_rescaled_confirmation_by_parent_weight,56,2,58,0.034482758,0.983484267,True,,,8074620,388799312402,0,True,369135105830,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1duuaqdx06sx8v2dzggltwwmqyuw8lvjkjq7xll,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,128055,128055,128055,375159,134794,121652,chain_rescaled_confirmation_by_parent_weight,5074,0,5074,0.000000000,1.000000000,True,,,522822434,42332896917157,0,True,41968246630369,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,11742,8707,92604,9848,9033,8707,confirmation_capped_by_subgroup_voting_power,166,20,186,0.107526881,0.400946004,True,,,16125137,3003793800435,0,True,3003793800435,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1105,1105,1105,3618,1299,939,chain_rescaled_confirmation_by_parent_weight,34,0,34,0.000000000,1.000000000,True,,,2617963,380519646477,0,True,323941929322,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1059,0,1059,3101,1114,1059,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4202574,0,0,0,False,365340258948,365340258948,explained_by_exclusion:failed_confirmation_poc
http://node1.gonka.ai:8000,272,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,82396,45592,164792,79604,93306,40261,chain_rescaled_confirmation_by_parent_weight,2163,77,2240,0.034375000,0.999999999,True,,,14111353,13889484575554,0,True,13889484575554,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,343,343,343,1005,361,325,chain_rescaled_confirmation_by_parent_weight,16,0,16,0.000000000,1.000000000,True,,,3734042,116260309032,0,True,112120476070,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1hwvel7n3zuk6wruefuzc356l9myske9stckwnz,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18344,18344,18344,53742,19309,17427,chain_rescaled_confirmation_by_parent_weight,489,0,489,0.000000000,1.000000000,True,,,70523949,6067960164909,0,True,6012072419914,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,5097,5097,10194,8671,5499,4724,chain_rescaled_confirmation_by_parent_weight,305,7,312,0.022435897,0.999999985,True,,,39572810,1704921208424,0,True,1629714242937,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,12565,0,12565,11917,15040,12565,zero_confirmation_uses_full_weight,289,106,395,0.268354430,0.000000000,False,failed_confirmation_poc,4208409,0,0,0,False,4334750097907,4334750097907,explained_by_exclusion:failed_confirmation_poc
http://node1.gonka.ai:8000,272,gonka1nku7u6d5mz80h35ty8ydeh0k5xydesvt9w0vjr,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,426,0,426,6975,2506,426,zero_confirmation_uses_full_weight,50,18,68,0.264705882,0.000091787,False,failed_confirmation_poc,4202574,0,0,0,False,146964070171,146964070171,explained_by_exclusion:failed_confirmation_poc
http://node1.gonka.ai:8000,272,gonka1p2lhgng7tcqju7emk989s5fpdr7k2c3ek6h26m,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,588,588,588,1722,618,559,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,198711982204,0,True,192847218840,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,65281,27426,128777,59384,74947,65281,failed_confirmation_poc_full_weight,1080,6,1086,0.005524861,0.999999999,True,failed_confirmation_poc,4209967,0,0,0,False,22521036302544,22521036302544,explained_by_exclusion:failed_confirmation_poc
http://node1.gonka.ai:8000,272,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,116954,116954,116954,110923,139994,97705,chain_rescaled_confirmation_by_parent_weight,2543,3,2546,0.001178318,1.000000000,True,,,277405673,38068178993534,0,True,33706864967450,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1qnj39ysxpzknvrr5dw9rdl7cx5q7dpkwerryrs,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,771,771,771,2527,907,655,chain_rescaled_confirmation_by_parent_weight,78,0,78,0.000000000,1.000000000,True,,,6205635,262189420963,0,True,225965882541,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,963,0,963,5341,1919,963,zero_confirmation_uses_full_weight,62,133,195,0.682051282,0.000000000,False,failed_confirmation_poc,4202574,0,0,0,False,332221595247,332221595247,explained_by_exclusion:failed_confirmation_poc
http://node1.gonka.ai:8000,272,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,559,322,559,1731,621,289,chain_rescaled_confirmation_by_parent_weight,32,1,33,0.030303030,0.969096845,True,,,3177470,99700977182,0,True,99700977182,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,4128,4128,4128,13516,4856,3509,chain_rescaled_confirmation_by_parent_weight,155,0,155,0.000000000,1.000000000,True,,,19615370,1399263541353,0,True,1210556155476,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,23839,21287,89120,60187,21625,21287,confirmation_capped_by_subgroup_voting_power,618,1,619,0.001615508,0.999999999,True,statistical_invalidations,4213228,0,0,0,False,7343718689546,7343718689546,explained_by_exclusion:statistical_invalidations
http://node1.gonka.ai:8000,272,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,2603,2603,2603,2469,3116,2174,chain_rescaled_confirmation_by_parent_weight,59,6,65,0.092307692,0.642517829,True,,,882473,897998766800,0,True,749999738388,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,885,885,885,2900,1041,752,chain_rescaled_confirmation_by_parent_weight,37,0,37,0.000000000,1.000000000,True,,,7154082,303242764509,0,True,259429532322,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1uf5cg7ef0ns6877nl27y0s6rt06cdmn40k5a88,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,921,603,921,2699,969,573,chain_rescaled_confirmation_by_parent_weight,17,0,17,0.000000000,1.000000000,True,,,1871850,197677023963,0,True,197677023963,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,56585,56585,56585,53668,67733,47271,chain_rescaled_confirmation_by_parent_weight,1440,1,1441,0.000693962,1.000000000,True,,,177769472,17403857774709,0,True,16307836997864,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,588,588,588,1722,618,559,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,195607107482,0,True,192847218840,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1w29nvdy6caqtrw30whz9h6ghl0xszwh3egndah,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1067,229,17506,660,237,229,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,79001812369,0,True,79001812369,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,12625,12625,12625,11974,15112,10547,chain_rescaled_confirmation_by_parent_weight,217,22,239,0.092050209,0.690041743,True,,,19966315,4186061097334,0,True,3638568188032,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,25462,25462,25462,24149,30478,21271,chain_rescaled_confirmation_by_parent_weight,309,90,399,0.225563909,0.000000000,False,,,5262646,0,0,True,7338198912262,7338198912262,explained_by_downtime_test
http://node1.gonka.ai:8000,272,gonka1x7zh2277spp7jfqjhv0g5mnezg290xdr4kpfnk,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,842,842,842,2756,990,716,chain_rescaled_confirmation_by_parent_weight,42,0,42,0.000000000,1.000000000,True,,,8265102,269779114728,0,True,247010033434,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,True,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,12352,11396,12352,11716,14786,9520,chain_rescaled_confirmation_by_parent_weight,514,4,518,0.007722007,0.999999999,True,,,68978749,3284267483651,0,True,3284267483651,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,11952,4202,177893,5382,4239,4202,confirmation_capped_by_subgroup_voting_power,43,0,43,0.000000000,1.000000000,True,,,13396295,1449631509065,0,True,1449631509065,0,no_reward_gap
http://node1.gonka.ai:8000,272,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,23298,3263,23298,68255,24524,23298,failed_confirmation_poc_full_weight,697,20,717,0.027894002,0.999999999,True,failed_confirmation_poc,4202574,0,0,0,False,8037485696859,8037485696859,explained_by_exclusion:failed_confirmation_poc
http://node1.gonka.ai:8000,272,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,True,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,7168,7168,14336,7178,8099,6344,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,2311406737443,0,True,2188591692886,0,no_reward_gap
http://node2.gonka.ai:8000,269,gonka10070xwkwv00sulsa7gdfwkgh8w069stkjjf39x,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5324,5324,5324,6145,7755,3655,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1529961813151,1529961813151,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka10075dz43h94zhqu5hwdj3nyjay6v8mzwvpxr0s,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5324,5324,5324,6145,7755,3655,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1529961813151,1529961813151,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,8322,8322,54562,7501,8632,8023,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,3358381293274,3358381293274,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5699,5699,5699,6578,8301,3912,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1637540523406,1637540523406,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5473,5473,5473,6318,7973,3756,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1572239827687,1572239827687,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1007lnkyhdh7aq0vjdcdwcerkdh4yy85rymjdg6,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5275,5275,5275,6088,7683,3621,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1515729610238,1515729610238,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5499,5499,5499,6347,8010,3775,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1580193117550,1580193117550,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1007py6y2qfn2vaqrthqhtchkwx64hgzc6w544w,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5324,3182,5324,6145,7755,5324,failed_confirmation_poc_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4165142,0,0,0,,2228595538500,2228595538500,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,61039,61039,122078,94433,78208,47639,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,19941409252185,19941409252185,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,4874,0,4874,5626,7100,4874,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,2040228147004,2040228147004,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka12pcu9mcrpa4w4sjd9y3dsksnvu495ss6f9r4ra,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16585,12433,93382,36750,13204,12433,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,5204381729936,5204381729936,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka14g78ez2zy08k8sssue483zmfpgd4qut8zcwlqc,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,4825,0,4825,5568,7027,4825,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,2019717031041,2019717031041,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1768,1768,1768,5790,2080,1502,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,628728493393,628728493393,missing_performance_summary
