actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
0.000000000,0,gonka145666cll76ptcyy9ceymtalr8gnvv73ne99p32,782132189509,782.132189509,0,0,248,failed_confirmation_poc,782132189509,782.132189509,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=782132189509; expected_reward_weight=2337; expected_reward_base_units=782132189509,334673594.14201126209836684427055600930701859656032,858277,2337
3349.078656579,3349078656579,gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc,0,0.000000000,10007,10007,248,confirmation_weight_reduction,3349078656579,3349.078656579,287242648359423,chain_effective_reward_base_units=3349078656579; full_weight_reward_base_units=4423715567369; expected_reward_weight=10007; expected_reward_base_units=3349078656579,334673594.14201126209836684427055600930701859656032,858277,13218
1604.425210316,1604425210316,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,0,0.000000000,4794,4794,248,confirmation_weight_reduction,1604425210316,1604.425210316,287242648359423,chain_effective_reward_base_units=1604425210316; full_weight_reward_base_units=2235284935274; expected_reward_weight=4794; expected_reward_base_units=1604425210316,334673594.14201126209836684427055600930701859656032,858277,6679
6410.338022196,6410338022196,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,0,0.000000000,19154,19154,248,,6410338022196,6410.338022196,287242648359423,chain_effective_reward_base_units=6410338022196; full_weight_reward_base_units=6410338022196; expected_reward_weight=19154; expected_reward_base_units=6410338022196,334673594.14201126209836684427055600930701859656032,858277,19154
0.000000000,0,gonka15rvksn9gxgpszyr8270cd4wj2x3d460r394uv4,552211430334,552.211430334,0,0,248,failed_confirmation_poc,552211430334,552.211430334,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=552211430334; expected_reward_weight=1650; expected_reward_base_units=552211430334,334673594.14201126209836684427055600930701859656032,858277,1650
0.000000000,0,gonka163ug8zucqeag9v5ey4au34jqt7vejkmxsg74eu,3202826295939,3202.826295939,0,0,248,failed_confirmation_poc,3202826295939,3202.826295939,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=3202826295939; expected_reward_weight=9570; expected_reward_base_units=3202826295939,334673594.14201126209836684427055600930701859656032,858277,9570
4089.041973227,4089041973227,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,0,0.000000000,12218,12218,248,confirmation_weight_reduction,4089041973227,4089.041973227,287242648359423,chain_effective_reward_base_units=4089041973227; full_weight_reward_base_units=4425054261745; expected_reward_weight=12218; expected_reward_base_units=4089041973227,334673594.14201126209836684427055600930701859656032,858277,13222
0.000000000,0,gonka168yvlgt9jg86frg2z90cc8w4pz9hnd7f8lshux,498998328865,498.998328865,0,0,248,failed_confirmation_poc,498998328865,498.998328865,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=498998328865; expected_reward_weight=1491; expected_reward_base_units=498998328865,334673594.14201126209836684427055600930701859656032,858277,1491
322.625344752,322625344752,gonka16k03ze5ynkprsd4n6e5uzhthvu9jjk553rauqy,0,0.000000000,964,964,248,confirmation_weight_reduction,322625344752,322.625344752,287242648359423,chain_effective_reward_base_units=322625344752; full_weight_reward_base_units=898598600271; expected_reward_weight=964; expected_reward_base_units=322625344752,334673594.14201126209836684427055600930701859656032,858277,2685
0.000000000,0,gonka16q0zaetd6hq6d8zj48ur0v967xrrwh566kcazc,519748091702,519.748091702,0,0,248,failed_confirmation_poc,519748091702,519.748091702,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=519748091702; expected_reward_weight=1553; expected_reward_base_units=519748091702,334673594.14201126209836684427055600930701859656032,858277,1553
0.000000000,0,gonka17ef5hl0588tmjm9ypw7t2kge78wrkcpvyspc0p,771087960903,771.087960903,0,0,248,failed_confirmation_poc,771087960903,771.087960903,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=771087960903; expected_reward_weight=2304; expected_reward_base_units=771087960903,334673594.14201126209836684427055600930701859656032,858277,2304
0.000000000,0,gonka17fcahf38xh8ghzyyrc55tarz9nd0vw6xd29nsk,568610436447,568.610436447,0,0,248,failed_confirmation_poc,568610436447,568.610436447,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=568610436447; expected_reward_weight=1699; expected_reward_base_units=568610436447,334673594.14201126209836684427055600930701859656032,858277,1699
35625.334749228,35625334749228,gonka17gpuntq09zsaqtmpe544gc32tk4424dwv5t34f,0,0.000000000,106448,106448,248,confirmation_weight_reduction,35625334749228,35625.334749228,287242648359423,chain_effective_reward_base_units=35625334749228; full_weight_reward_base_units=35904787200337; expected_reward_weight=106448; expected_reward_base_units=35625334749228,334673594.14201126209836684427055600930701859656032,858277,107283
0.000000000,0,gonka17pw6099q758qwzewtrqmqpf5c2lrhr97fwqexu,1876180168760,1876.180168760,0,0,248,failed_confirmation_poc,1876180168760,1876.180168760,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=1876180168760; expected_reward_weight=5606; expected_reward_base_units=1876180168760,334673594.14201126209836684427055600930701859656032,858277,5606
0.000000000,0,gonka17tlh09e32xpv2uj433ytjnwwd8fh24jclpzm5s,643577321535,643.577321535,0,0,248,failed_confirmation_poc,643577321535,643.577321535,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=643577321535; expected_reward_weight=1923; expected_reward_base_units=643577321535,334673594.14201126209836684427055600930701859656032,858277,1923
0.000000000,0,gonka1830lqug50lse998x2lakk4pj5ypfumz5pasz0y,505691800748,505.691800748,0,0,248,failed_confirmation_poc,505691800748,505.691800748,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=505691800748; expected_reward_weight=1511; expected_reward_base_units=505691800748,334673594.14201126209836684427055600930701859656032,858277,1511
3348.074635796,3348074635796,gonka187tn9y92ur6tu0zf69u94hwl0q77m47y0k36hv,0,0.000000000,10004,10004,248,confirmation_weight_reduction,3348074635796,3348.074635796,287242648359423,chain_effective_reward_base_units=3348074635796; full_weight_reward_base_units=4287838088147; expected_reward_weight=10004; expected_reward_base_units=3348074635796,334673594.14201126209836684427055600930701859656032,858277,12812
0.000000000,0,gonka188c86f9mrlt4nlcg89f82nnfm9jzq9gtjafj50,1300876260429,1300.876260429,0,0,248,missed_requests,1300876260429,1300.876260429,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=1300876260429; expected_reward_weight=3887; expected_reward_base_units=1300876260429,334673594.14201126209836684427055600930701859656032,858277,3887
0.000000000,0,gonka18xeqnspxpg2vncufnjne485rkaagwvz7whyn0d,495651592924,495.651592924,0,0,248,failed_confirmation_poc,495651592924,495.651592924,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=495651592924; expected_reward_weight=1481; expected_reward_base_units=495651592924,334673594.14201126209836684427055600930701859656032,858277,1481
0.000000000,0,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,512050599037,512.050599037,0,0,248,failed_confirmation_poc,512050599037,512.050599037,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=512050599037; expected_reward_weight=1530; expected_reward_base_units=512050599037,334673594.14201126209836684427055600930701859656032,858277,1530
219.211204163,219211204163,gonka19f9hkpmjaldncsfly4j63sy932y8hughn4l3d8,0,0.000000000,655,655,248,confirmation_weight_reduction,219211204163,219.211204163,287242648359423,chain_effective_reward_base_units=219211204163; full_weight_reward_base_units=610779309309; expected_reward_weight=655; expected_reward_base_units=219211204163,334673594.14201126209836684427055600930701859656032,858277,1825
0.000000000,0,gonka19ghzvgfr065s3fr5awuvs3nhy9fq4n7wrr9kel,1348734584392,1348.734584392,0,0,248,failed_confirmation_poc,1348734584392,1348.734584392,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=1348734584392; expected_reward_weight=4030; expected_reward_base_units=1348734584392,334673594.14201126209836684427055600930701859656032,858277,4030
299.198193162,299198193162,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,0,0.000000000,894,894,248,,299198193162,299.198193162,287242648359423,chain_effective_reward_base_units=299198193162; full_weight_reward_base_units=299198193162; expected_reward_weight=894; expected_reward_base_units=299198193162,334673594.14201126209836684427055600930701859656032,858277,894
0.000000000,0,gonka1ccdm8j6sjyhq4qask049dwgaczs7f3pxte6zmp,711516061145,711.516061145,0,0,248,confirmation_weight_reduction,711516061145,711.516061145,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=711516061145; expected_reward_weight=2126; expected_reward_base_units=711516061145,334673594.14201126209836684427055600930701859656032,858277,2126
0.000000000,0,gonka1cckj93kp9kegry64scpn4ew9965g3qrswyshl9,599735080702,599.735080702,0,0,248,failed_confirmation_poc,599735080702,599.735080702,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=599735080702; expected_reward_weight=1792; expected_reward_base_units=599735080702,334673594.14201126209836684427055600930701859656032,858277,1792
210.844364309,210844364309,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,0,0.000000000,630,630,248,confirmation_weight_reduction,210844364309,210.844364309,287242648359423,chain_effective_reward_base_units=210844364309; full_weight_reward_base_units=309238400987; expected_reward_weight=630; expected_reward_base_units=210844364309,334673594.14201126209836684427055600930701859656032,858277,924
0.000000000,0,gonka1d7p03cu2y2yt3vytq9wlfm6tlz0lfhlgv9h82p,209840343527,209.840343527,0,0,248,confirmation_weight_reduction,209840343527,209.840343527,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=209840343527; expected_reward_weight=627; expected_reward_base_units=209840343527,334673594.14201126209836684427055600930701859656032,858277,627
0.000000000,0,gonka1dkl4mah5erqggvhqkpc8j3qs5tyuetgdy552cp,396253535464,396.253535464,0,0,248,failed_confirmation_poc,396253535464,396.253535464,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=396253535464; expected_reward_weight=1184; expected_reward_base_units=396253535464,334673594.14201126209836684427055600930701859656032,858277,1184
0.000000000,0,gonka1dpt9zx2dqcky6yjjwrd8xz2w7lq6vffy9mhvgs,853082991467,853.082991467,0,0,248,failed_confirmation_poc,853082991467,853.082991467,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=853082991467; expected_reward_weight=2549; expected_reward_base_units=853082991467,334673594.14201126209836684427055600930701859656032,858277,2549
0.000000000,0,gonka1dzdmx5ljrwkelrmgd7suv2q43epn293qacpgqn,5023115974477,5023.115974477,0,0,248,statistical_invalidations,5023115974477,5023.115974477,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=5023115974477; expected_reward_weight=15009; expected_reward_base_units=5023115974477,334673594.14201126209836684427055600930701859656032,858277,15009
0.000000000,0,gonka1eazh84v0e60s9m7exxp3nsadcfgvnsthgypjvl,311581116146,311.581116146,0,0,248,failed_confirmation_poc,311581116146,311.581116146,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=311581116146; expected_reward_weight=931; expected_reward_base_units=311581116146,334673594.14201126209836684427055600930701859656032,858277,931
0.000000000,0,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,518744070920,518.744070920,0,0,248,failed_confirmation_poc,518744070920,518.744070920,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=518744070920; expected_reward_weight=1550; expected_reward_base_units=518744070920,334673594.14201126209836684427055600930701859656032,858277,1550
0.000000000,0,gonka1famtxh54kad6ylwtm60j6d7h6unpc08d4vdqnk,30168481796743,30168.481796743,90143,0,248,statistical_invalidations,30168481796743,30168.481796743,287242648359423,participant excluded from distribution; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=38576151828778; expected_reward_weight=90143; expected_reward_base_units=30168481796743,334673594.14201126209836684427055600930701859656032,858277,115265
0.000000000,0,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,688423583150,688.423583150,96,0,248,failed_confirmation_poc,688423583150,688.423583150,287242648359423,participant excluded from distribution; subgroup voting_power capped the confirmation weight; expected reward uses full chain weight because confirmation failure zeroed effective weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=688423583150; expected_reward_weight=2057; expected_reward_base_units=688423583150,334673594.14201126209836684427055600930701859656032,858277,2057
972.896138170,972896138170,gonka1fkrsesmn2hdj30fhwyam6h4f2e77un36xalhvl,0,0.000000000,2907,2907,248,confirmation_weight_reduction,972896138170,972.896138170,287242648359423,chain_effective_reward_base_units=972896138170; full_weight_reward_base_units=1404959748208; expected_reward_weight=2907; expected_reward_base_units=972896138170,334673594.14201126209836684427055600930701859656032,858277,4198
0.000000000,0,gonka1fp8zl07qccdzuekns2q55jgmcag40kjrm8z0z9,741302011024,741.302011024,0,0,248,failed_confirmation_poc,741302011024,741.302011024,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=741302011024; expected_reward_weight=2215; expected_reward_base_units=741302011024,334673594.14201126209836684427055600930701859656032,858277,2215
0.000000000,0,gonka1ge9amk4ymld27d35akj3ky9uph4gyz6rdpepjj,820619652836,820.619652836,0,0,248,failed_confirmation_poc,820619652836,820.619652836,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=820619652836; expected_reward_weight=2452; expected_reward_base_units=820619652836,334673594.14201126209836684427055600930701859656032,858277,2452
0.000000000,0,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,142236277510,142.236277510,0,0,248,failed_confirmation_poc,142236277510,142.236277510,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=142236277510; expected_reward_weight=425; expected_reward_base_units=142236277510,334673594.14201126209836684427055600930701859656032,858277,425
0.000000000,0,gonka1gyydhl9lp0udz3409ps0c0lk0y4ft8qcyv8tfq,562251638158,562.251638158,0,0,248,failed_confirmation_poc,562251638158,562.251638158,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=562251638158; expected_reward_weight=1680; expected_reward_base_units=562251638158,334673594.14201126209836684427055600930701859656032,858277,1680
335.677614924,335677614924,gonka1h3s37p0l23mg6ak9h9nmayh6r9f2vm6umj3qet,0,0.000000000,1003,1003,248,confirmation_weight_reduction,335677614924,335.677614924,287242648359423,chain_effective_reward_base_units=335677614924; full_weight_reward_base_units=935078022032; expected_reward_weight=1003; expected_reward_base_units=335677614924,334673594.14201126209836684427055600930701859656032,858277,2794
3045.864380286,3045864380286,gonka1hwvel7n3zuk6wruefuzc356l9myske9stckwnz,0,0.000000000,9101,9101,248,confirmation_weight_reduction,3045864380286,3045.864380286,287242648359423,chain_effective_reward_base_units=3045864380286; full_weight_reward_base_units=5409663975711; expected_reward_weight=9101; expected_reward_base_units=3045864380286,334673594.14201126209836684427055600930701859656032,858277,16164
5805.917511175,5805917511175,gonka1jltjehxsnum94nt8c00ts7khmpy4lafv6gryzk,0,0.000000000,17348,17348,248,confirmation_weight_reduction,5805917511175,5805.917511175,287242648359423,chain_effective_reward_base_units=5805917511175; full_weight_reward_base_units=6446817443957; expected_reward_weight=17348; expected_reward_base_units=5805917511175,334673594.14201126209836684427055600930701859656032,858277,19263
0.000000000,0,gonka1k6p754pyhxud2399knyccgjpjvdafj2u9xlgyf,329318816635,329.318816635,0,0,248,failed_confirmation_poc,329318816635,329.318816635,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=329318816635; expected_reward_weight=984; expected_reward_base_units=329318816635,334673594.14201126209836684427055600930701859656032,858277,984
0.000000000,0,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,683068805643,683.068805643,2041,0,248,missed_requests,683068805643,683.068805643,287242648359423,downtime punishment reduced effective reward to zero; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=698463790974; expected_reward_weight=2041; expected_reward_base_units=683068805643,334673594.14201126209836684427055600930701859656032,858277,2087
0.000000000,0,gonka1l0qv64xdu3dk2zzm5vk97j0drcmkus95u50gqk,192771990225,192.771990225,0,0,248,missed_requests,192771990225,192.771990225,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=192771990225; expected_reward_weight=576; expected_reward_base_units=192771990225,334673594.14201126209836684427055600930701859656032,858277,576
0.000000000,0,gonka1llgg3kvg9sc6xz09jtkcrucrppxgn78xe4xlv0,800204563593,800.204563593,0,0,248,failed_confirmation_poc,800204563593,800.204563593,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=800204563593; expected_reward_weight=2391; expected_reward_base_units=800204563593,334673594.14201126209836684427055600930701859656032,858277,2391
0.000000000,0,gonka1lr9mj6dgkv0h76c8y8w0l3esztyg9v2q8d6d8d,806228688288,806.228688288,0,0,248,confirmation_weight_reduction,806228688288,806.228688288,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=806228688288; expected_reward_weight=2409; expected_reward_base_units=806228688288,334673594.14201126209836684427055600930701859656032,858277,2409
0.000000000,0,gonka1lswsj2x7u4606wqpunmm07skgf76r3dyz4v0d8,846389519585,846.389519585,0,0,248,missed_requests,846389519585,846.389519585,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=846389519585; expected_reward_weight=2529; expected_reward_base_units=846389519585,334673594.14201126209836684427055600930701859656032,858277,2529
0.000000000,0,gonka1m27e6qup7q8jmvnrn29kahd7vlx6r4l84z4thz,851409623497,851.409623497,0,0,248,failed_confirmation_poc,851409623497,851.409623497,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=851409623497; expected_reward_weight=2544; expected_reward_base_units=851409623497,334673594.14201126209836684427055600930701859656032,858277,2544
6417.700841267,6417700841267,gonka1myu058axjs62mc3e7na9krwvqpfl9z3gtcw9es,0,0.000000000,19176,19176,248,confirmation_weight_reduction,6417700841267,6417.700841267,287242648359423,chain_effective_reward_base_units=6417700841267; full_weight_reward_base_units=6666363321714; expected_reward_weight=19176; expected_reward_base_units=6417700841267,334673594.14201126209836684427055600930701859656032,858277,19919
0.000000000,0,gonka1nkzdygk3g2p2usnueuqxyep3462350hgzxs86s,558904902217,558.904902217,0,0,248,failed_confirmation_poc,558904902217,558.904902217,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=558904902217; expected_reward_weight=1670; expected_reward_base_units=558904902217,334673594.14201126209836684427055600930701859656032,858277,1670
0.000000000,0,gonka1p2lhgng7tcqju7emk989s5fpdr7k2c3ek6h26m,209840343527,209.840343527,0,0,248,confirmation_weight_reduction,209840343527,209.840343527,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=209840343527; expected_reward_weight=627; expected_reward_base_units=209840343527,334673594.14201126209836684427055600930701859656032,858277,627
0.000000000,0,gonka1p60lruhxmwcsa9taa28cp4k4f6kv2kvyu5h5ep,126506618585,126.506618585,378,0,248,missed_requests,126506618585,126.506618585,287242648359423,downtime punishment reduced effective reward to zero; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=352411294631; expected_reward_weight=378; expected_reward_base_units=126506618585,334673594.14201126209836684427055600930701859656032,858277,1053
1744.318772668,1744318772668,gonka1pllyukkeymx3hfd9mts3pryr9y6efs9eshty87,0,0.000000000,5212,5212,248,confirmation_weight_reduction,1744318772668,1744.318772668,287242648359423,chain_effective_reward_base_units=1744318772668; full_weight_reward_base_units=2923039171236; expected_reward_weight=5212; expected_reward_base_units=1744318772668,334673594.14201126209836684427055600930701859656032,858277,8734
0.000000000,0,gonka1psgzz288a434dv6863ldd73xma70zw7387muj2,548864694392,548.864694392,0,0,248,failed_confirmation_poc,548864694392,548.864694392,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=548864694392; expected_reward_weight=1640; expected_reward_base_units=548864694392,334673594.14201126209836684427055600930701859656032,858277,1640
16025.845055490,16025845055490,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,0,0.000000000,47885,47885,248,confirmation_weight_reduction,16025845055490,16025.845055490,287242648359423,chain_effective_reward_base_units=16025845055490; full_weight_reward_base_units=19041923485898; expected_reward_weight=47885; expected_reward_base_units=16025845055490,334673594.14201126209836684427055600930701859656032,858277,56897
0.000000000,0,gonka1ql9asemklpkpr2d4mh33xw5gj0g5tm0v98c5q3,548864694392,548.864694392,0,0,248,failed_confirmation_poc,548864694392,548.864694392,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=548864694392; expected_reward_weight=1640; expected_reward_base_units=548864694392,334673594.14201126209836684427055600930701859656032,858277,1640
137.550847192,137550847192,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,0,0.000000000,411,82,248,subgroup_voting_power_reduction,27443234719,27.443234719,287242648359423,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=27443234719; full_weight_reward_base_units=137550847192; expected_reward_weight=82; expected_reward_base_units=27443234719,334673594.14201126209836684427055600930701859656032,858277,411
0.000000000,0,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,220215224945,220.215224945,0,0,248,failed_confirmation_poc,220215224945,220.215224945,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=220215224945; expected_reward_weight=658; expected_reward_base_units=220215224945,334673594.14201126209836684427055600930701859656032,858277,658
0.000000000,0,gonka1r5hdy9q5v783ef7td98k4c68cxl6a58h5sytfq,2141576328914,2141.576328914,0,0,248,missed_requests,2141576328914,2141.576328914,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=2141576328914; expected_reward_weight=6399; expected_reward_base_units=2141576328914,334673594.14201126209836684427055600930701859656032,858277,6399
766.737204179,766737204179,gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,0,0.000000000,2291,2291,248,confirmation_weight_reduction,766737204179,766.737204179,287242648359423,chain_effective_reward_base_units=766737204179; full_weight_reward_base_units=1649940819120; expected_reward_weight=2291; expected_reward_base_units=766737204179,334673594.14201126209836684427055600930701859656032,858277,4930
260.376056242,260376056242,gonka1slndy4rsmld579628302rj5gz8z9qf4v6ppmc4,0,0.000000000,778,778,248,confirmation_weight_reduction,260376056242,260.376056242,287242648359423,chain_effective_reward_base_units=260376056242; full_weight_reward_base_units=724903004911; expected_reward_weight=778; expected_reward_base_units=260376056242,334673594.14201126209836684427055600930701859656032,858277,2166
0.000000000,0,gonka1t8p0tjqls358gmzvd3rnnjulraq2k3m772vnt8,1377181839894,1377.181839894,0,0,248,failed_confirmation_poc,1377181839894,1377.181839894,287242648359423,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=1377181839894; expected_reward_weight=4115; expected_reward_base_units=1377181839894,334673594.14201126209836684427055600930701859656032,858277,4115
6588.384374279,6588384374279,gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,0,0.000000000,19686,19686,248,confirmation_weight_reduction,6588384374279,6588.384374279,287242648359423,chain_effective_reward_base_units=6588384374279; full_weight_reward_base_units=7021452005099; expected_reward_weight=19686; expected_reward_base_units=6588384374279,334673594.14201126209836684427055600930701859656032,858277,20980
0.000000000,0,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,665331105154,665.331105154,0,0,248,missed_requests,665331105154,665.331105154,287242648359423,chain_effective_reward_base_units=0; full_weight_reward_base_units=665331105154; expected_reward_weight=1988; expected_reward_base_units=665331105154,334673594.14201126209836684427055600930701859656032,858277,1988
