actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
663.013273119,663013273119,gonka19f9hkpmjaldncsfly4j63sy932y8hughn4l3d8,0,0.000000000,1830,1830,250,,663013273119,663.013273119,286969897420690,chain_effective_reward_base_units=663013273119; full_weight_reward_base_units=663013273119; expected_reward_weight=1830; expected_reward_base_units=663013273119,362302335.03817198667294554921074193918994840122059,792073,1830
3346.224366412,3346224366412,gonka19ghzvgfr065s3fr5awuvs3nhy9fq4n7wrr9kel,0,0.000000000,9236,9236,250,,3346224366412,3346.224366412,286969897420690,chain_effective_reward_base_units=3346224366412; full_weight_reward_base_units=3346224366412; expected_reward_weight=9236; expected_reward_base_units=3346224366412,362302335.03817198667294554921074193918994840122059,792073,9236
331.506636559,331506636559,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,0,0.000000000,915,915,250,,331506636559,331.506636559,286969897420690,chain_effective_reward_base_units=331506636559; full_weight_reward_base_units=331506636559; expected_reward_weight=915; expected_reward_base_units=331506636559,362302335.03817198667294554921074193918994840122059,792073,915
760.834903580,760834903580,gonka1ccdm8j6sjyhq4qask049dwgaczs7f3pxte6zmp,0,0.000000000,2100,2100,250,,760834903580,760.834903580,286969897420690,chain_effective_reward_base_units=760834903580; full_weight_reward_base_units=760834903580; expected_reward_weight=2100; expected_reward_base_units=760834903580,362302335.03817198667294554921074193918994840122059,792073,2100
231.511192089,231511192089,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,0,0.000000000,639,639,250,,231511192089,231.511192089,286969897420690,chain_effective_reward_base_units=231511192089; full_weight_reward_base_units=231511192089; expected_reward_weight=639; expected_reward_base_units=231511192089,362302335.03817198667294554921074193918994840122059,792073,639
224.627447723,224627447723,gonka1d7p03cu2y2yt3vytq9wlfm6tlz0lfhlgv9h82p,0,0.000000000,620,620,250,,224627447723,224.627447723,286969897420690,chain_effective_reward_base_units=224627447723; full_weight_reward_base_units=224627447723; expected_reward_weight=620; expected_reward_base_units=224627447723,362302335.03817198667294554921074193918994840122059,792073,620
46035.946201625,46035946201625,gonka1duuaqdx06sx8v2dzggltwwmqyuw8lvjkjq7xll,0,0.000000000,127065,127065,250,confirmation_weight_reduction,46035946201625,46035.946201625,286969897420690,chain_effective_reward_base_units=46035946201625; full_weight_reward_base_units=46069640318783; expected_reward_weight=127065; expected_reward_base_units=46035946201625,362302335.03817198667294554921074193918994840122059,792073,127158
0.000000000,0,gonka1dzdmx5ljrwkelrmgd7suv2q43epn293qacpgqn,5720029265582,5720.029265582,15788,0,250,consecutive_failures,5720029265582,5720.029265582,286969897420690,participant excluded from distribution; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=5867124013608; expected_reward_weight=15788; expected_reward_base_units=5720029265582,362302335.03817198667294554921074193918994840122059,792073,16194
0.000000000,0,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,546351921237,546.351921237,0,0,250,failed_confirmation_poc,546351921237,546.351921237,286969897420690,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=546351921237; expected_reward_weight=1508; expected_reward_base_units=546351921237,362302335.03817198667294554921074193918994840122059,792073,1508
26614.004927234,26614004927234,gonka1famtxh54kad6ylwtm60j6d7h6unpc08d4vdqnk,0,0.000000000,73458,73458,250,confirmation_weight_reduction,26614004927234,26614.004927234,286969897420690,chain_effective_reward_base_units=26614004927234; full_weight_reward_base_units=26798054513433; expected_reward_weight=73458; expected_reward_base_units=26614004927234,362302335.03817198667294554921074193918994840122059,792073,73966
