actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
76.207547277,76207547277,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,0,0.000000000,219,186,253,subgroup_voting_power_reduction,64724218235,64.724218235,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=64724218235; full_weight_reward_base_units=76207547277; expected_reward_weight=186; expected_reward_base_units=64724218235,347979667.93277595628415300546448087431693989071038,823500,219
959.379944490,959379944490,gonka1fkrsesmn2hdj30fhwyam6h4f2e77un36xalhvl,0,0.000000000,2819,2396,253,subgroup_voting_power_reduction,833759284366,833.759284366,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=833759284366; full_weight_reward_base_units=980954683902; expected_reward_weight=2396; expected_reward_base_units=833759284366,347979667.93277595628415300546448087431693989071038,823500,2819
0.000000000,0,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,470120531377,470.120531377,0,0,253,failed_confirmation_poc,470120531377,470.120531377,286561256542641,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=470120531377; expected_reward_weight=1351; expected_reward_base_units=470120531377,347979667.93277595628415300546448087431693989071038,823500,1351
138.843887505,138843887505,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,0,0.000000000,399,379,253,subgroup_voting_power_reduction,131884294146,131.884294146,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=131884294146; full_weight_reward_base_units=138843887505; expected_reward_weight=379; expected_reward_base_units=131884294146,347979667.93277595628415300546448087431693989071038,823500,399
614.880073237,614880073237,gonka1h2m79scgaq6ultrwge03wjk0ys4whgcejphmql,0,0.000000000,1805,1624,253,subgroup_voting_power_reduction,565118980722,565.118980722,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=565118980722; full_weight_reward_base_units=628103300618; expected_reward_weight=1624; expected_reward_base_units=565118980722,347979667.93277595628415300546448087431693989071038,823500,1805
6277.901189175,6277901189175,gonka1hwvel7n3zuk6wruefuzc356l9myske9stckwnz,0,0.000000000,18120,17214,253,subgroup_voting_power_reduction,5990122003794,5990.122003794,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=5990122003794; full_weight_reward_base_units=6305391582941; expected_reward_weight=17214; expected_reward_base_units=5990122003794,347979667.93277595628415300546448087431693989071038,823500,18120
0.000000000,0,gonka1jltjehxsnum94nt8c00ts7khmpy4lafv6gryzk,0,0.000000000,0,0,253,,0,0.000000000,286561256542641,chain_effective_reward_base_units=0; full_weight_reward_base_units=0; expected_reward_weight=0; expected_reward_base_units=0,347979667.93277595628415300546448087431693989071038,823500,0
2623.070736877,2623070736877,gonka1jrgm47v5eg876udmzg6j6glqcsd5x0vk6crpax,0,0.000000000,7538,7161,253,subgroup_voting_power_reduction,2491882402066,2491.882402066,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=2491882402066; full_weight_reward_base_units=2623070736877; expected_reward_weight=7161; expected_reward_base_units=2491882402066,347979667.93277595628415300546448087431693989071038,823500,7538
1862.387182776,1862387182776,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,0,0.000000000,5352,5352,253,,1862387182776,1862.387182776,286561256542641,chain_effective_reward_base_units=1862387182776; full_weight_reward_base_units=1862387182776; expected_reward_weight=5352; expected_reward_base_units=1862387182776,347979667.93277595628415300546448087431693989071038,823500,5352
711.966400590,711966400590,gonka1lr9mj6dgkv0h76c8y8w0l3esztyg9v2q8d6d8d,0,0.000000000,2046,1739,253,subgroup_voting_power_reduction,605136642535,605.136642535,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=605136642535; full_weight_reward_base_units=711966400590; expected_reward_weight=1739; expected_reward_base_units=605136642535,347979667.93277595628415300546448087431693989071038,823500,2046
6026.311889259,6026311889259,gonka1myu058axjs62mc3e7na9krwvqpfl9z3gtcw9es,0,0.000000000,17624,14980,253,subgroup_voting_power_reduction,5212735425632,5212.735425632,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=5212735425632; full_weight_reward_base_units=6132793667647; expected_reward_weight=14980; expected_reward_base_units=5212735425632,347979667.93277595628415300546448087431693989071038,823500,17624
204.264065076,204264065076,gonka1p2lhgng7tcqju7emk989s5fpdr7k2c3ek6h26m,0,0.000000000,589,559,253,subgroup_voting_power_reduction,194520634374,194.520634374,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=194520634374; full_weight_reward_base_units=204960024412; expected_reward_weight=559; expected_reward_base_units=194520634374,347979667.93277595628415300546448087431693989071038,823500,589
2260.127943223,2260127943223,gonka1pllyukkeymx3hfd9mts3pryr9y6efs9eshty87,0,0.000000000,6495,5520,253,subgroup_voting_power_reduction,1920847766988,1920.847766988,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=1920847766988; full_weight_reward_base_units=2260127943223; expected_reward_weight=5520; expected_reward_base_units=1920847766988,347979667.93277595628415300546448087431693989071038,823500,6495
41989.314610776,41989314610776,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,0,0.000000000,120666,120666,253,confirmation_weight_reduction,41989314610776,41989.314610776,286561256542641,chain_effective_reward_base_units=41989314610776; full_weight_reward_base_units=45209518457826; expected_reward_weight=120666; expected_reward_base_units=41989314610776,347979667.93277595628415300546448087431693989071038,823500,129920
11794.770844581,11794770844581,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,0,0.000000000,35051,33299,253,subgroup_voting_power_reduction,11587374962493,11587.374962493,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=11587374962493; full_weight_reward_base_units=12197035340711; expected_reward_weight=33299; expected_reward_base_units=11587374962493,347979667.93277595628415300546448087431693989071038,823500,35051
118.313087097,118313087097,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,0,0.000000000,340,57,253,subgroup_voting_power_reduction,19834841072,19.834841072,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=19834841072; full_weight_reward_base_units=118313087097; expected_reward_weight=57; expected_reward_base_units=19834841072,347979667.93277595628415300546448087431693989071038,823500,340
175.033772970,175033772970,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,0,0.000000000,503,428,253,subgroup_voting_power_reduction,148935297875,148.935297875,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=148935297875; full_weight_reward_base_units=175033772970; expected_reward_weight=428; expected_reward_base_units=148935297875,347979667.93277595628415300546448087431693989071038,823500,503
1440.287845573,1440287845573,gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,0,0.000000000,4139,3518,253,subgroup_voting_power_reduction,1224192471787,1224.192471787,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=1224192471787; full_weight_reward_base_units=1440287845573; expected_reward_weight=3518; expected_reward_base_units=1224192471787,347979667.93277595628415300546448087431693989071038,823500,4139
671.948738778,671948738778,gonka1slndy4rsmld579628302rj5gz8z9qf4v6ppmc4,0,0.000000000,1931,1641,253,subgroup_voting_power_reduction,571034635077,571.034635077,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=571034635077; full_weight_reward_base_units=671948738778; expected_reward_weight=1641; expected_reward_base_units=571034635077,347979667.93277595628415300546448087431693989071038,823500,1931
6175.595166802,6175595166802,gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,0,0.000000000,18150,17242,253,subgroup_voting_power_reduction,5999865434496,5999.865434496,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=5999865434496; full_weight_reward_base_units=6315830972979; expected_reward_weight=17242; expected_reward_base_units=5999865434496,347979667.93277595628415300546448087431693989071038,823500,18150
495.175067468,495175067468,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,0,0.000000000,1616,1373,253,subgroup_voting_power_reduction,477776084071,477.776084071,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=477776084071; full_weight_reward_base_units=562335143379; expected_reward_weight=1373; expected_reward_base_units=477776084071,347979667.93277595628415300546448087431693989071038,823500,1616
296.130697410,296130697410,gonka1tmk2tzdneht6smu34pkmqdvu7p34qavvmwtwq2,0,0.000000000,896,851,253,confirmation_weight_reduction,296130697410,296.130697410,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=296130697410; full_weight_reward_base_units=402264496130; expected_reward_weight=851; expected_reward_base_units=296130697410,347979667.93277595628415300546448087431693989071038,823500,1156
618.707849584,618707849584,gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,0,0.000000000,1778,1511,253,subgroup_voting_power_reduction,525797278246,525.797278246,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=525797278246; full_weight_reward_base_units=618707849584; expected_reward_weight=1511; expected_reward_base_units=525797278246,347979667.93277595628415300546448087431693989071038,823500,1778
292.302921063,292302921063,gonka1uf5cg7ef0ns6877nl27y0s6rt06cdmn40k5a88,0,0.000000000,840,714,253,subgroup_voting_power_reduction,248457482904,248.457482904,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=248457482904; full_weight_reward_base_units=292302921063; expected_reward_weight=714; expected_reward_base_units=248457482904,347979667.93277595628415300546448087431693989071038,823500,840
5252.405107777,5252405107777,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,0,0.000000000,15457,14684,253,subgroup_voting_power_reduction,5109733443924,5109.733443924,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=5109733443924; full_weight_reward_base_units=5378721727236; expected_reward_weight=14684; expected_reward_base_units=5109733443924,347979667.93277595628415300546448087431693989071038,823500,15457
594.349272829,594349272829,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,0,0.000000000,1737,1476,253,subgroup_voting_power_reduction,513617989868,513.617989868,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=513617989868; full_weight_reward_base_units=604440683199; expected_reward_weight=1476; expected_reward_base_units=513617989868,347979667.93277595628415300546448087431693989071038,823500,1737
299.610494090,299610494090,gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,0,0.000000000,861,818,253,subgroup_voting_power_reduction,284647368369,284.647368369,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=284647368369; full_weight_reward_base_units=299610494090; expected_reward_weight=818; expected_reward_base_units=284647368369,347979667.93277595628415300546448087431693989071038,823500,861
79.339364288,79339364288,gonka1w29nvdy6caqtrw30whz9h6ghl0xszwh3egndah,0,0.000000000,235,223,253,subgroup_voting_power_reduction,77599465949,77.599465949,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=77599465949; full_weight_reward_base_units=81775221964; expected_reward_weight=223; expected_reward_base_units=77599465949,347979667.93277595628415300546448087431693989071038,823500,235
1742.334197339,1742334197339,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,0,0.000000000,5514,4686,253,subgroup_voting_power_reduction,1630632723932,1630.632723932,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=1630632723932; full_weight_reward_base_units=1918759888981; expected_reward_weight=4686; expected_reward_base_units=1630632723932,347979667.93277595628415300546448087431693989071038,823500,5514
1828.981134654,1828981134654,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,0,0.000000000,5256,4993,253,subgroup_voting_power_reduction,1737462481988,1737.462481988,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=1737462481988; full_weight_reward_base_units=1828981134654; expected_reward_weight=4993; expected_reward_base_units=1737462481988,347979667.93277595628415300546448087431693989071038,823500,5256
288.127165048,288127165048,gonka1x7zh2277spp7jfqjhv0g5mnezg290xdr4kpfnk,0,0.000000000,828,704,253,subgroup_voting_power_reduction,244977686224,244.977686224,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=244977686224; full_weight_reward_base_units=288127165048; expected_reward_weight=704; expected_reward_base_units=244977686224,347979667.93277595628415300546448087431693989071038,823500,828
1493.180755099,1493180755099,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,0,0.000000000,4291,4291,253,confirmation_weight_reduction,1493180755099,1493.180755099,286561256542641,chain_effective_reward_base_units=1493180755099; full_weight_reward_base_units=3760616271349; expected_reward_weight=4291; expected_reward_base_units=1493180755099,347979667.93277595628415300546448087431693989071038,823500,10807
2313.020852749,2313020852749,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,0,0.000000000,6651,6318,253,subgroup_voting_power_reduction,2198535541999,2198.535541999,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=2198535541999; full_weight_reward_base_units=2314412771420; expected_reward_weight=6318; expected_reward_base_units=2198535541999,347979667.93277595628415300546448087431693989071038,823500,6651
729.713363655,729713363655,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,0,0.000000000,2208,2097,253,confirmation_weight_reduction,729713363655,729.713363655,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=729713363655; full_weight_reward_base_units=1259338418248; expected_reward_weight=2097; expected_reward_base_units=729713363655,347979667.93277595628415300546448087431693989071038,823500,3619
921.798140353,921798140353,gonka1zpw8tml8xl4fm6zm8zpf2u4pq4tehmd9e2vgq7,0,0.000000000,2649,2516,253,subgroup_voting_power_reduction,875516844518,875.516844518,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=875516844518; full_weight_reward_base_units=921798140353; expected_reward_weight=2516; expected_reward_base_units=875516844518,347979667.93277595628415300546448087431693989071038,823500,2649
1852.991731742,1852991731742,gonka1zsvl7ujlc8z3a35v2q6e3nml7ftyk23v76jqgl,0,0.000000000,5583,4745,253,subgroup_voting_power_reduction,1651163524341,1651.163524341,286561256542641,subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=1651163524341; full_weight_reward_base_units=1942770486068; expected_reward_weight=4745; expected_reward_base_units=1651163524341,347979667.93277595628415300546448087431693989071038,823500,5583
